profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_02,768,512,512,341,61,64,32,3,5713,6139,0.930607590812836,3.38654,28.944026379103548,0.7419338946911097,0.9088823388028072,0.9326704883354556,0.9587827072282533
chat_preview,photo,kodak_02,768,512,512,341,61,64,32,4,6139,6139,1.0,3.62546,29.125055536494887,0.7456357005258738,0.9099484377045556,0.9338367003494656,0.9602947430697034
chat_preview,photo,kodak_02,768,512,512,341,61,64,64,0,3605,12978,0.2777777777777778,3.16092,26.34202699072143,0.6503921833718783,0.8576754419986424,0.8691491577535729,0.8976808785346986
chat_preview,photo,kodak_02,768,512,512,341,61,64,64,1,6827,12978,0.5260440745877639,3.40837,28.416528854616786,0.7354349767146989,0.917281542048066,0.9256000203222912,0.9523189618828454
chat_preview,photo,kodak_02,768,512,512,341,61,64,64,2,10690,12978,0.8237016489443674,3.64558,30.509319872722283,0.8074153377080858,0.9481010006061029,0.9619945320810974,0.9746792349557272
chat_preview,photo,kodak_02,768,512,512,341,61,64,64,3,12978,12978,1.0,4.08413,32.069609663958374,0.8424858010534916,0.9557413941854005,0.9698115721848128,0.9830418663919717
chat_preview,photo,kodak_02,768,512,512,341,62,64,32,0,2068,6229,0.3319955048964521,3.0875,24.969594627192677,0.5862947392640129,0.7746553550502707,0.7973506822171514,0.838460675793945
chat_preview,photo,kodak_02,768,512,512,341,62,64,32,1,3265,6229,0.5241611815700754,3.14883,26.237937790538595,0.641715484996754,0.8467025118848307,0.864250748690106,0.8940282762456928
chat_preview,photo,kodak_02,768,512,512,341,62,64,32,2,4619,6229,0.7415315459945416,3.13962,27.896427274336858,0.7027070386105839,0.8902825055925293,0.9105069178625469,0.9435588684357678
chat_preview,photo,kodak_02,768,512,512,341,62,64,32,3,5762,6229,0.9250280943971745,3.38658,28.957029760446126,0.7424170249214369,0.9092986144681737,0.9329846509725993,0.9588695554519336
chat_preview,photo,kodak_02,768,512,512,341,62,64,32,4,6229,6229,1.0,3.83096,29.14567915284213,0.7461606952296189,0.9103689097082853,0.9341512369401355,0.9604245245053954
chat_preview,photo,kodak_02,768,512,512,341,62,64,64,0,3605,12996,0.27739304401354264,3.30479,26.34202699072143,0.6503921833718783,0.8576754419986424,0.8691491577535729,0.8976808785346986
chat_preview,photo,kodak_02,768,512,512,341,62,64,64,1,6827,12996,0.5253154816866729,3.17675,28.416528854616786,0.7354349767146989,0.917281542048066,0.9256000203222912,0.9523189618828454
chat_preview,photo,kodak_02,768,512,512,341,62,64,64,2,10692,12996,0.8227146814404432,3.54721,30.514798027133455,0.8075435032591195,0.9482234977641655,0.9620967125940854,0.9747146990374935
chat_preview,photo,kodak_02,768,512,512,341,62,64,64,3,12996,12996,1.0,4.11275,32.108335997974066,0.8430593150881708,0.95593054296008,0.97002995594393,0.9831640590948194
chat_preview,photo,kodak_02,768,512,512,341,63,64,32,0,2144,6496,0.33004926108374383,2.96862,24.960683656823367,0.5861812339061652,0.7749170866655396,0.7976785958247326,0.8387004939048986
chat_preview,photo,kodak_02,768,512,512,341,63,64,32,1,3368,6496,0.5184729064039408,3.06187,26.237647645491474,0.6424033003406987,0.8476262154123074,0.8649283531404389,0.8945050139544527
chat_preview,photo,kodak_02,768,512,512,341,63,64,32,2,4772,6496,0.7346059113300493,3.32842,27.912030167807323,0.7044046146829355,0.8919616285510396,0.9111164041259909,0.9440967084454331
chat_preview,photo,kodak_02,768,512,512,341,63,64,32,3,6010,6496,0.9251847290640394,3.60325,29.005041647306825,0.7455252675619808,0.9114324326192363,0.9340117227791375,0.9597384288577223
chat_preview,photo,kodak_02,768,512,512,341,63,64,32,4,6496,6496,1.0,3.95008,29.20895707904155,0.7497190556713716,0.9125804187445691,0.9352651274600441,0.9613577988423593
chat_preview,photo,kodak_02,768,512,512,341,63,64,64,0,3739,13480,0.2773738872403561,3.04763,26.332751584714348,0.6501522207100251,0.8578171044429411,0.8696854911368868,0.8979688073811711
chat_preview,photo,kodak_02,768,512,512,341,63,64,64,1,7041,13480,0.5223293768545995,3.31083,28.39591143578867,0.7357517952873902,0.9178007429288231,0.9261552777714943,0.9519465749418748
chat_preview,photo,kodak_02,768,512,512,341,63,64,64,2,11005,13480,0.8163946587537092,3.59375,30.513789193695352,0.8084707761186988,0.9488797498988338,0.9626249791524645,0.9745736777725748
chat_preview,photo,kodak_02,768,512,512,341,63,64,64,3,13480,13480,1.0,4.0075,32.16291530045888,0.8457449751742909,0.9568223123721302,0.970753657056856,0.9833805001857824
chat_preview,photo,kodak_02,768,512,512,341,64,64,32,0,2144,6627,0.32352497359287763,3.06554,24.960683656823367,0.5861812339061652,0.7749170866655396,0.7976785958247326,0.8387004939048986
chat_preview,photo,kodak_02,768,512,512,341,64,64,32,1,3368,6627,0.5082239323977668,3.08537,26.238096088893975,0.642462552939052,0.8476775197364375,0.8649452611650101,0.8945023254612441
chat_preview,photo,kodak_02,768,512,512,341,64,64,32,2,4836,6627,0.7297419646899049,3.25433,27.937562983357957,0.7066420641680699,0.8934313986494823,0.9124537048829582,0.9447479258546186
chat_preview,photo,kodak_02,768,512,512,341,64,64,32,3,6081,6627,0.917609778180172,3.67854,29.051002871981957,0.7477086469324646,0.9129395028284257,0.9353049448011153,0.9603563388607942
chat_preview,photo,kodak_02,768,512,512,341,64,64,32,4,6627,6627,1.0,3.74058,29.269238406430233,0.7523783808253719,0.9142314260127389,0.9366932449963336,0.9620725769638566
chat_preview,photo,kodak_02,768,512,512,341,64,64,64,0,3739,13746,0.27200640186235997,3.17125,26.332751584714348,0.6501522207100251,0.8578171044429411,0.8696854911368868,0.8979688073811711
chat_preview,photo,kodak_02,768,512,512,341,64,64,64,1,7042,13746,0.5122944856685582,3.33667,28.396141739228234,0.735769346133166,0.917802125946552,0.9261606282186157,0.9519462075920926
chat_preview,photo,kodak_02,768,512,512,341,64,64,64,2,11269,13746,0.8198021242543285,3.5585,30.532722160098146,0.8102952054214777,0.9493981242695586,0.963060985324414,0.9746436176803638
chat_preview,photo,kodak_02,768,512,512,341,64,64,64,3,13746,13746,1.0,4.09733,32.22768262829619,0.847664405740844,0.9574181811054702,0.9713547701568515,0.983696117701337
chat_preview,photo,kodak_02,768,512,512,341,65,64,32,0,2144,6811,0.31478490676846277,3.19629,24.960683656823367,0.5861812339061652,0.7749170866655396,0.7976785958247326,0.8387004939048986
chat_preview,photo,kodak_02,768,512,512,341,65,64,32,1,3434,6811,0.50418440757598,3.15146,26.252734531496415,0.6428189349440571,0.8486761544010261,0.865830751212512,0.894903948287721
chat_preview,photo,kodak_02,768,512,512,341,65,64,32,2,4926,6811,0.7232418147114961,3.34771,27.952657544076057,0.7072615787899537,0.8940814004387221,0.9127780282063976,0.9448775646128549
chat_preview,photo,kodak_02,768,512,512,341,65,64,32,3,6249,6811,0.9174864190280428,3.46913,29.102214498789248,0.7502266831425591,0.9144957569740638,0.9363533372276681,0.9607697742848372
chat_preview,photo,kodak_02,768,512,512,341,65,64,32,4,6811,6811,1.0,3.94012,29.340351014576747,0.7555025064060049,0.9159375942661092,0.9379537489786404,0.9626817162288229
chat_preview,photo,kodak_02,768,512,512,341,65,64,64,0,3739,14308,0.2613223371540397,3.1715,26.332751584714348,0.6501522207100251,0.8578171044429411,0.8696854911368868,0.8979688073811711
chat_preview,photo,kodak_02,768,512,512,341,65,64,64,1,7305,14308,0.5105535364830864,3.59342,28.413704791963635,0.7371698037489457,0.918458393398585,0.9269249111399904,0.9521652889481593
chat_preview,photo,kodak_02,768,512,512,341,65,64,64,2,11584,14308,0.8096169974839251,3.69392,30.56428099535813,0.8116804861761459,0.9497770474334569,0.9633671515524639,0.9747676745288526
chat_preview,photo,kodak_02,768,512,512,341,65,64,64,3,14308,14308,1.0,4.31658,32.32222541520745,0.8507722272204372,0.9581223383908769,0.9720297099060864,0.9839889719931527
chat_preview,photo,kodak_02,768,512,512,341,66,64,32,0,2144,6912,0.3101851851851852,3.19971,24.960683656823367,0.5861812339061652,0.7749170866655396,0.7976785958247326,0.8387004939048986
chat_preview,photo,kodak_02,768,512,512,341,66,64,32,1,3483,6912,0.50390625,3.29487,26.262816743370976,0.6432208881008262,0.848948595051244,0.8655390978789507,0.8955069521164476
chat_preview,photo,kodak_02,768,512,512,341,66,64,32,2,5001,6912,0.7235243055555556,3.51579,27.96811997702692,0.70797305302145,0.8947140281342048,0.912937163071134,0.944853161041657
chat_preview,photo,kodak_02,768,512,512,341,66,64,32,3,6333,6912,0.9162326388888888,3.52587,29.144786831564513,0.7513168798466866,0.9153671264029186,0.936989216378428,0.9610433704052385
chat_preview,photo,kodak_02,768,512,512,341,66,64,32,4,6912,6912,1.0,3.833,29.397304141926035,0.7569275407736279,0.9169177102022341,0.9387216714802709,0.9630699191174782
chat_preview,photo,kodak_02,768,512,512,341,66,64,64,0,3739,14576,0.25651756311745333,3.71221,26.332751584714348,0.6501522207100251,0.8578171044429411,0.8696854911368868,0.8979688073811711
chat_preview,photo,kodak_02,768,512,512,341,66,64,64,1,7441,14576,0.5104967069154775,3.44392,28.42267739041261,0.7381093857487183,0.919136686230568,0.9267996871451626,0.9524735582293264
chat_preview,photo,kodak_02,768,512,512,341,66,64,64,2,11832,14576,0.8117453347969265,3.94937,30.603814871771583,0.8135025096831586,0.9508871718239821,0.9639964830366647,0.9751294386678142
chat_preview,photo,kodak_02,768,512,512,341,66,64,64,3,14576,14576,1.0,4.46812,32.417358412026644,0.8532004575940914,0.9593995028519607,0.9728255983793691,0.9843521610695665
chat_preview,photo,kodak_02,768,512,512,341,67,64,32,0,2144,7082,0.30273933916972606,3.52196,24.960683656823367,0.5861812339061652,0.7749170866655396,0.7976785958247326,0.8387004939048986
chat_preview,photo,kodak_02,768,512,512,341,67,64,32,1,3484,7082,0.49195142615080484,3.48067,26.261148217082784,0.6430044594870252,0.8488279400141657,0.8654298623530565,0.8954020530514422
chat_preview,photo,kodak_02,768,512,512,341,67,64,32,2,5059,7082,0.7143462298785653,3.57117,27.991254983336056,0.7087021313360397,0.8953173476852679,0.913080016633557,0.945271487657296
