profile,threshold,codec,coverage,samples,full_coverage,mean_bytes,mean_bpp,diagnostic_partial_mean_bytes,diagnostic_partial_mean_bpp,mean_encode_ms,mean_decode_ms,diagnostic_partial_encode_ms,diagnostic_partial_decode_ms,mean_ms_ssim_windowed,mean_legacy_ms_ssim_proxy
chat_preview,0.97,AVIF,4,4,True,6466.0,0.2962793255131965,6466.0,0.2962793255131965,52.63669775001745,20.472166499992284,52.63669775001745,20.472166499992284,0.9710887947496621,0.9815511563107442
chat_preview,0.97,CAPS,4,4,True,9516.25,0.4360451796187683,9516.25,0.4360451796187683,7.941041500000523,8.454781249998433,7.941041500000523,8.454781249998433,0.9711155656145146,0.9795089257116418
chat_preview,0.97,JPEG,4,4,True,10140.0,0.46462609970674484,10140.0,0.46462609970674484,0.8571457499826352,0.46721850000253085,0.8571457499826352,0.46721850000253085,0.9713977631430626,0.9774510842442429
chat_preview,0.97,JPEG2000,4,4,True,10045.75,0.4603074596774193,10045.75,0.4603074596774193,32.32181274999135,21.190124749999484,32.32181274999135,21.190124749999484,0.9705880738340417,0.9788616573696536
chat_preview,0.97,WebP,4,4,True,7658.5,0.350921004398827,7658.5,0.350921004398827,10.490635499998291,0.9573025000264579,10.490635499998291,0.9573025000264579,0.971647360898682,0.9831191624757876
chat_preview,0.985,AVIF,4,4,True,12948.0,0.593291788856305,12948.0,0.593291788856305,53.19784350000134,20.392145499990022,53.19784350000134,20.392145499990022,0.9856335224641771,0.9899413625964184
chat_preview,0.985,CAPS,4,4,True,16310.75,0.7473767412023461,16310.75,0.7473767412023461,8.691562250007223,8.824177000004596,8.691562250007223,8.824177000004596,0.9850971417887773,0.9889846998017421
chat_preview,0.985,JPEG,4,4,True,16328.0,0.7481671554252199,16328.0,0.7481671554252199,0.9485729999880732,0.5197192499792891,0.9485729999880732,0.5197192499792891,0.985288329261679,0.9870122839553095
chat_preview,0.985,JPEG2000,4,4,True,19084.5,0.8744730571847507,19084.5,0.8744730571847507,38.76807275001681,23.06895825000055,38.76807275001681,23.06895825000055,0.9852712334199142,0.9888214868494662
chat_preview,0.985,WebP,4,4,True,13901.0,0.6369593108504399,13901.0,0.6369593108504399,14.450395749996403,1.2025937500084183,14.450395749996403,1.2025937500084183,0.9856919959033698,0.9896929659260717
chat_preview,0.995,AVIF,4,4,True,31809.5,1.4575467375366569,31809.5,1.4575467375366569,55.007062500010306,22.685760499996377,55.007062500010306,22.685760499996377,0.995274834586895,0.9964247238390674
chat_preview,0.995,CAPS,4,4,True,35534.5,1.6282303885630496,35534.5,1.6282303885630496,12.27822925000055,10.986250000009079,12.27822925000055,10.986250000009079,0.995146756085963,0.9966127178200225
chat_preview,0.995,JPEG,4,4,True,32426.75,1.4858298203812317,32426.75,1.4858298203812317,2.3730732499913643,1.7174480000150538,2.3730732499913643,1.7174480000150538,0.9951976514820701,0.9953462206480759
chat_preview,0.995,JPEG2000,4,4,True,44377.0,2.0334035923753664,44377.0,2.0334035923753664,39.00121875000906,26.578322750019368,39.00121875000906,26.578322750019368,0.9954305188469845,0.9964205806301589
chat_preview,0.995,WebP,4,4,True,65497.5,3.0011684384164226,65497.5,3.0011684384164226,69.78811474999702,1.550968750009929,69.78811474999702,1.550968750009929,0.9963651045187123,0.9966730586604782
