profile,category,sample,width,height,preview_threshold,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,ui_text,chat_ui,512,341,0.95,6,64,32,3,2433,2433,1.0,4.13779,29.353559229131477,0.9049453509461585,0.9508869504258831,0.9558137733832023,0.9186822324609113
chat_preview,ui_text,chat_ui,512,341,0.97,40,64,32,3,3339,3437,0.9714867617107943,4.52937,30.79964741281148,0.9285398856710717,0.9702627273025493,0.9754898860092048,0.9530065535446879
chat_preview,photo,kodak_01,512,341,0.95,35,64,64,2,11771,16312,0.7216159882295243,3.8085,24.391486623367197,0.7609339261716475,0.9501226488399662,0.9572350877825546,0.9639436840885649
chat_preview,photo,kodak_01,512,341,0.97,41,64,64,3,17437,17437,1.0,4.76987,27.30305139323071,0.8627193914021971,0.9708494432630778,0.9775297961409656,0.9823840344929939
chat_preview,photo,kodak_02,512,341,0.95,66,64,64,2,11832,14576,0.8117453347969265,3.94937,30.603814871771583,0.8135025096831586,0.9508871718239821,0.9639964830366647,0.9751294386678142
chat_preview,photo,kodak_02,512,341,0.97,77,64,64,3,19706,19706,1.0,4.35683,33.407689884468176,0.8826833323794956,0.9700293857116286,0.9802968299474815,0.9881840623575848
chat_preview,ui_text,meme_card,512,341,0.95,1,64,32,2,1997,2120,0.9419811320754717,4.01158,28.719496114911642,0.9022003993926896,0.9583043416534881,0.9732528920736309,0.9942185869799269
chat_preview,ui_text,meme_card,512,341,0.97,23,64,32,2,2233,2500,0.8932,3.32183,29.27193350295692,0.9176518758872086,0.9704367758905343,0.9806114470644293,0.9952868756795121
