profile,category,sample,width,height,preview_threshold,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,ui_text,chat_ui,512,341,0.95,2,64,32,3,1772,1772,1.0,4.33846,29.555813847554987,0.9028296308967838,0.9525009259729864,0.9570320638116114,0.9272905708237129
chat_preview,ui_text,chat_ui,512,341,0.97,38,64,32,3,2552,2562,0.9960967993754879,4.31975,31.238979527475088,0.9284652166238371,0.9707342103923423,0.9747914239081762,0.9512840117982502
chat_preview,photo,kodak_01,512,341,0.95,6,64,64,3,10120,10120,1.0,8.71304,25.215627515692734,0.7908791523473068,0.9508564596522744,0.9602360481986921,0.9694534356525388
chat_preview,photo,kodak_01,512,341,0.97,40,64,64,3,15363,15363,1.0,5.6335,27.20788752810496,0.8607695210028186,0.9701596481777953,0.9771035379882271,0.9820507709827816
chat_preview,photo,kodak_02,512,341,0.95,63,64,64,2,10178,12086,0.8421313916928678,4.90225,30.504402266448075,0.8097351860082113,0.950022716895384,0.9634309821386274,0.9748853710565044
chat_preview,photo,kodak_02,512,341,0.97,77,64,64,3,18210,18210,1.0,5.41458,33.596324516740104,0.8839383841651637,0.9713906189646577,0.9810433040724984,0.988583938038034
chat_preview,ui_text,meme_card,512,341,0.95,29,64,32,1,1551,2038,0.7610402355250245,4.41887,25.403870354799313,0.8613235943127929,0.9505935318727311,0.9524086915542993,0.9851431020256042
chat_preview,ui_text,meme_card,512,341,0.97,17,64,32,2,1812,1930,0.938860103626943,4.33271,29.264867996381575,0.915804056877146,0.9724472842438135,0.9815828983159784,0.9952440581249684
