profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,3,64,32,2,3058,4052,0.7546890424481737,7.53671,21.31450490152746,0.5128239984752696,0.8338054747529894,0.8494782851258056,0.8984888572115998
chat_preview,photo,kodak_01,768,512,512,341,3,64,32,3,3985,4052,0.9834649555774926,7.87433,22.29740245577105,0.604937670354181,0.8763713881820797,0.8940545368844096,0.9263880262645651
chat_preview,photo,kodak_01,768,512,512,341,3,64,32,4,4052,4052,1.0,7.85492,22.363153974362888,0.6059733713157205,0.8766730570386402,0.8943352691230531,0.927513883093305
chat_preview,photo,kodak_01,768,512,512,341,3,64,64,0,2416,9857,0.24510500152176118,7.32342,20.351859802708347,0.3605482356764953,0.7410351049484668,0.7498368839084896,0.8442785792095526
chat_preview,photo,kodak_01,768,512,512,341,3,64,64,1,4826,9857,0.4896012985695445,7.63246,21.744359775438813,0.5524042252607425,0.8644673898744597,0.8737377805247344,0.9114821695959142
chat_preview,photo,kodak_01,768,512,512,341,3,64,64,2,8336,9857,0.8456934158466065,8.05558,23.924456886852848,0.7334117312294821,0.9373336862585617,0.9474933868090674,0.9576481071846091
chat_preview,photo,kodak_01,768,512,512,341,3,64,64,3,9857,9857,1.0,8.82754,25.072020020141082,0.7843280224866241,0.9481861878046032,0.9582571545994282,0.9677163382817519
chat_preview,photo,kodak_01,768,512,512,341,4,64,32,0,1109,4106,0.2700925474914759,7.22608,19.457121383774492,0.24700696639057004,0.6130508489510218,0.6168924093535259,0.7744954038813986
chat_preview,photo,kodak_01,768,512,512,341,4,64,32,1,1977,4106,0.4814905017048222,7.29537,20.258676068661174,0.3542078814918535,0.7323969181908655,0.7422394191088878,0.8403013556081886
chat_preview,photo,kodak_01,768,512,512,341,4,64,32,2,3071,4106,0.7479298587433025,7.69725,21.31457595630198,0.5132708333381105,0.8339153494305966,0.8496201093085259,0.8984973416009793
chat_preview,photo,kodak_01,768,512,512,341,4,64,32,3,4036,4106,0.9829517778860205,7.69667,22.30452118807175,0.607733090317316,0.8770302771251656,0.8947854423608016,0.9265794652599298
chat_preview,photo,kodak_01,768,512,512,341,4,64,32,4,4106,4106,1.0,7.83971,22.379496810716365,0.6088384153168847,0.8773314829402795,0.8950601496763012,0.9278268745051916
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,0,2416,9960,0.242570281124498,7.31267,20.351859802708347,0.3605482356764953,0.7410351049484668,0.7498368839084896,0.8442785792095526
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,1,4826,9960,0.48453815261044175,7.74562,21.744359775438813,0.5524042252607425,0.8644673898744597,0.8737377805247344,0.9114821695959142
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,2,8363,9960,0.8396586345381526,7.96783,23.927053540746552,0.7337116931622005,0.937343206039677,0.9475091470375736,0.9576582880039344
chat_preview,photo,kodak_01,768,512,512,341,4,64,64,3,9960,9960,1.0,8.73779,25.105136714723876,0.7866518658016072,0.9486619154149135,0.9587505279550985,0.9679858032366976
