profile,threshold,codec,coverage,samples,full_coverage,mean_bytes,mean_bpp,diagnostic_partial_mean_bytes,diagnostic_partial_mean_bpp,mean_encode_ms,mean_decode_ms,diagnostic_partial_encode_ms,diagnostic_partial_decode_ms,mean_ms_ssim_windowed,mean_legacy_ms_ssim_proxy
chat_preview,0.97,AVIF,4,4,True,6466.0,0.2962793255131965,6466.0,0.2962793255131965,122.01040624997717,51.22311449998307,122.01040624997717,51.22311449998307,0.9710887947496621,0.9815511563107442
chat_preview,0.97,CAPS,4,4,True,8396.75,0.38474844208211145,8396.75,0.38474844208211145,20.120156249980425,15.895698000051084,20.120156249980425,15.895698000051084,0.9709090396288523,0.9793357693451348
chat_preview,0.97,JPEG,4,4,True,10140.0,0.46462609970674484,10140.0,0.46462609970674484,2.5210107499589185,1.0496770000827382,2.5210107499589185,1.0496770000827382,0.9713977631430626,0.9774510842442429
chat_preview,0.97,JPEG2000,4,4,True,10045.75,0.4603074596774193,10045.75,0.4603074596774193,70.64227100006804,51.52825000004668,70.64227100006804,51.52825000004668,0.9705880738340417,0.9788616573696536
chat_preview,0.97,WebP,4,4,True,7658.5,0.350921004398827,7658.5,0.350921004398827,28.830864749963325,3.848562249970655,28.830864749963325,3.848562249970655,0.971647360898682,0.9831191624757876
chat_preview,0.985,AVIF,4,4,True,12948.0,0.593291788856305,12948.0,0.593291788856305,148.78159375000166,46.10379200001802,148.78159375000166,46.10379200001802,0.9856335224641771,0.9899413625964184
chat_preview,0.985,CAPS,4,4,True,15256.75,0.6990812866568914,15256.75,0.6990812866568914,27.702010500043173,21.45397924995862,27.702010500043173,21.45397924995862,0.9850670149350614,0.9888671237298474
chat_preview,0.985,JPEG,4,4,True,16328.0,0.7481671554252199,16328.0,0.7481671554252199,1.9810730000173749,1.1465207499696817,1.9810730000173749,1.1465207499696817,0.985288329261679,0.9870122839553095
chat_preview,0.985,JPEG2000,4,4,True,19084.5,0.8744730571847507,19084.5,0.8744730571847507,82.04677049998566,47.11529149996352,82.04677049998566,47.11529149996352,0.9852712334199142,0.9888214868494662
chat_preview,0.985,WebP,4,4,True,13901.0,0.6369593108504399,13901.0,0.6369593108504399,33.620833750021006,2.3977189999939696,33.620833750021006,2.3977189999939696,0.9856919959033698,0.9896929659260717
chat_preview,0.995,AVIF,4,4,True,31809.5,1.4575467375366569,31809.5,1.4575467375366569,139.10622899997804,73.54436449999469,139.10622899997804,73.54436449999469,0.995274834586895,0.9964247238390674
chat_preview,0.995,CAPS,4,4,True,33950.5,1.5556497434017595,33950.5,1.5556497434017595,48.887437500027886,29.492572499954406,48.887437500027886,29.492572499954406,0.9951567959444769,0.9965551769515899
chat_preview,0.995,JPEG,4,4,True,32426.75,1.4858298203812317,32426.75,1.4858298203812317,8.15704149999874,2.9302085000324496,8.15704149999874,2.9302085000324496,0.9951976514820701,0.9953462206480759
chat_preview,0.995,JPEG2000,4,4,True,44377.0,2.0334035923753664,44377.0,2.0334035923753664,80.68149999999719,55.56905200000983,80.68149999999719,55.56905200000983,0.9954305188469845,0.9964205806301589
chat_preview,0.995,WebP,4,4,True,65497.5,3.0011684384164226,65497.5,3.0011684384164226,248.37194774994487,4.369145999973512,248.37194774994487,4.369145999973512,0.9963651045187123,0.9966730586604782
