profile,category,sample,source_width,source_height,width,height,codec,setting,bytes,bpp,encode_ms,decode_ms,codec_encode_ms,codec_decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy,notes
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=64",9261,0.4243493401759531,3.0549999999038846,2.0087090000515673,nan,nan,36.59580226114211,0.9761812562737414,0.9964853920327358,0.9975272574404274,0.991970537977404,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=65",7797,0.3572672287390029,1.448792000019239,0.8342909999328185,nan,nan,35.91063291082539,0.97385563624038,0.9957539483174362,0.9980244391582059,0.988562859005169,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=65",7547,0.3458119501466276,2.237500000092041,1.708667000002606,nan,nan,35.91063291082539,0.97385563624038,0.9957539483174362,0.9980244391582059,0.988562859005169,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=65",9363,0.4290230938416422,1.857500000028267,0.8933750000323926,nan,nan,37.04895137361782,0.9774128799374071,0.9972280694657645,0.9980903406113762,0.9925537957096549,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=65",9156,0.41953812316715544,3.3054170000923477,2.0807500000046275,nan,nan,37.04895137361782,0.9774128799374071,0.9972280694657645,0.9980903406113762,0.9925537957096549,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=66",7901,0.3620326246334311,1.3993339999842647,0.9717090000549433,nan,nan,35.97081895630244,0.9739263137422208,0.9957047061860247,0.9980032448105196,0.9886872575592978,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=66",7651,0.3505773460410557,2.2142910000866323,1.6048749999981737,nan,nan,35.97081895630244,0.9739263137422208,0.9957047061860247,0.9980032448105196,0.9886872575592978,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=66",9479,0.4343383431085044,2.013417000057416,1.108499999986634,nan,nan,37.1264912016311,0.9775426971287687,0.9972294041249171,0.998071092199986,0.9926841457856238,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=66",9263,0.4244409824046921,3.0637910000450574,2.2963330000038695,nan,nan,37.1264912016311,0.9775426971287687,0.9972294041249171,0.998071092199986,0.9926841457856238,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=67",8032,0.3680351906158358,1.4670409999553158,0.9803330000295318,nan,nan,36.06687233857746,0.9744311301623126,0.995870559854322,0.998105468740958,0.989006459547083,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=67",7758,0.35548020527859236,2.6552079999646594,1.666416999910325,nan,nan,36.06687233857746,0.9744311301623126,0.995870559854322,0.998105468740958,0.989006459547083,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=67",9619,0.4407532991202346,2.05774999994901,1.4340420000280574,nan,nan,37.266730395515886,0.9779176109923032,0.9975057508445803,0.9981099079493074,0.9931050079213728,Pillow wall time including file I/O
