profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,39,64,32,3,5268,5607,0.9395398608881755,5.36567,23.250131984045467,0.6832488734838734,0.9141337056164621,0.9268358035356072,0.9473865709777752
chat_preview,photo,kodak_01,768,512,512,341,39,64,32,4,5607,5607,1.0,5.52496,23.562312190406235,0.6963814601644893,0.9172203850640231,0.9298845626717767,0.9511293632001806
chat_preview,photo,kodak_01,768,512,512,341,39,64,64,0,2673,14352,0.1862458193979933,4.92746,20.389864354494982,0.36158567215429677,0.7439253425353959,0.7507736870962303,0.848190062104744
chat_preview,photo,kodak_01,768,512,512,341,39,64,64,1,5575,14352,0.38844760312151616,5.17675,21.858965060268382,0.5597760372575356,0.8704417459952504,0.877447128307676,0.9163550799380188
chat_preview,photo,kodak_01,768,512,512,341,39,64,64,2,10878,14352,0.757943143812709,5.75146,24.46931972927218,0.7652927682763764,0.9520023290711322,0.9589033132340125,0.9650489184012773
chat_preview,photo,kodak_01,768,512,512,341,39,64,64,3,14352,14352,1.0,6.53833,27.15211497722104,0.8586627244845642,0.9698457216893778,0.976699540078846,0.9818138370589787
chat_preview,photo,kodak_01,768,512,512,341,40,64,32,0,977,5691,0.17167457388859603,4.68587,19.485194424076994,0.2475252556451565,0.6157427851886806,0.6175000403953417,0.7790496294024203
chat_preview,photo,kodak_01,768,512,512,341,40,64,32,1,1900,5691,0.33386048146195746,4.96017,20.34502114752324,0.35949921811017416,0.7398006247499517,0.746748604121178,0.8458093646147885
chat_preview,photo,kodak_01,768,512,512,341,40,64,32,2,3450,5691,0.6062203479177649,5.03825,21.627064283389785,0.5415317798685351,0.8551375092319239,0.8656448213780793,0.9092442712076722
chat_preview,photo,kodak_01,768,512,512,341,40,64,32,3,5336,5691,0.9376208047794764,5.39771,23.271366353149606,0.6859236999765753,0.9153897429565253,0.928140916683849,0.9484054700636212
chat_preview,photo,kodak_01,768,512,512,341,40,64,32,4,5691,5691,1.0,5.53562,23.59554251905341,0.6993981821856127,0.9184718564640605,0.9311865391115917,0.9521759131109676
chat_preview,photo,kodak_01,768,512,512,341,40,64,64,0,2673,14548,0.18373659609568327,4.94313,20.389864354494982,0.36158567215429677,0.7439253425353959,0.7507736870962303,0.848190062104744
chat_preview,photo,kodak_01,768,512,512,341,40,64,64,1,5583,14548,0.3837640912840253,5.27817,21.860224863013705,0.5595453835481203,0.8704419831757791,0.8774371161076551,0.9163707728263285
chat_preview,photo,kodak_01,768,512,512,341,40,64,64,2,10886,14548,0.7482815507286225,5.74617,24.471913117683876,0.7652991175233675,0.9520317806539612,0.9589271093042554,0.965073795826757
chat_preview,photo,kodak_01,768,512,512,341,40,64,64,3,14548,14548,1.0,6.54608,27.21029755288793,0.8609752316198401,0.9702331083101869,0.9771088825617378,0.9820702946025284
chat_preview,photo,kodak_01,768,512,512,341,41,64,32,0,999,5803,0.17215233499913837,4.72042,19.48877506187813,0.247555475160395,0.6157988547552197,0.6178670454342746,0.7798775238106674
chat_preview,photo,kodak_01,768,512,512,341,41,64,32,1,1952,5803,0.3363777356539721,4.85308,20.343136613973883,0.3611991729915154,0.741291003406758,0.7483370398557062,0.8466050072879728
chat_preview,photo,kodak_01,768,512,512,341,41,64,32,2,3532,5803,0.6086506979148716,5.06383,21.64238593458205,0.5422596115352626,0.8564128060753196,0.8664068434257436,0.9104912178800615
