profile,threshold,codec,coverage,samples,full_coverage,mean_bytes,mean_bpp,diagnostic_partial_mean_bytes,diagnostic_partial_mean_bpp,mean_encode_ms,mean_decode_ms,diagnostic_partial_encode_ms,diagnostic_partial_decode_ms,mean_ms_ssim_windowed,mean_legacy_ms_ssim_proxy
chat_preview,0.97,AVIF,4,4,True,6466.0,0.2962793255131965,6466.0,0.2962793255131965,138.99504175000743,50.16389574996083,138.99504175000743,50.16389574996083,0.9710887947496621,0.9815511563107442
chat_preview,0.97,CAPS,4,4,True,9119.75,0.41787710777126097,9119.75,0.41787710777126097,19.917125250046297,18.366947750013907,19.917125250046297,18.366947750013907,0.9709090396288523,0.9793357693451348
chat_preview,0.97,JPEG,4,4,True,10140.0,0.46462609970674484,10140.0,0.46462609970674484,2.080343750030522,1.2110832499772073,2.080343750030522,1.2110832499772073,0.9713977631430626,0.9774510842442429
chat_preview,0.97,JPEG2000,4,4,True,10045.75,0.4603074596774193,10045.75,0.4603074596774193,71.00663525002915,48.78887499998541,71.00663525002915,48.78887499998541,0.9705880738340417,0.9788616573696536
chat_preview,0.97,WebP,4,4,True,7658.5,0.350921004398827,7658.5,0.350921004398827,33.10945825000999,2.028145500020173,33.10945825000999,2.028145500020173,0.971647360898682,0.9831191624757876
chat_preview,0.985,AVIF,4,4,True,12948.0,0.593291788856305,12948.0,0.593291788856305,123.10229149997554,46.854146249970086,123.10229149997554,46.854146249970086,0.9856335224641771,0.9899413625964184
chat_preview,0.985,CAPS,4,4,True,16162.25,0.7405723057184751,16162.25,0.7405723057184751,18.209906500015194,20.313718249951762,18.209906500015194,20.313718249951762,0.9850670149350614,0.9888671237298474
chat_preview,0.985,JPEG,4,4,True,16328.0,0.7481671554252199,16328.0,0.7481671554252199,2.658822749999956,1.0772080000620576,2.658822749999956,1.0772080000620576,0.985288329261679,0.9870122839553095
chat_preview,0.985,JPEG2000,4,4,True,19084.5,0.8744730571847507,19084.5,0.8744730571847507,85.97938524997062,51.333291499986444,85.97938524997062,51.333291499986444,0.9852712334199142,0.9888214868494662
chat_preview,0.985,WebP,4,4,True,13901.0,0.6369593108504399,13901.0,0.6369593108504399,36.656270749986675,2.6555934999805686,36.656270749986675,2.6555934999805686,0.9856919959033698,0.9896929659260717
chat_preview,0.995,AVIF,4,4,True,31809.5,1.4575467375366569,31809.5,1.4575467375366569,194.36001024996585,75.92077100001404,194.36001024996585,75.92077100001404,0.995274834586895,0.9964247238390674
chat_preview,0.995,CAPS,4,4,True,35380.75,1.621185392228739,35380.75,1.621185392228739,39.31566675002074,23.02950000000692,39.31566675002074,23.02950000000692,0.9951567959444769,0.9965551769515899
chat_preview,0.995,JPEG,4,4,True,32426.75,1.4858298203812317,32426.75,1.4858298203812317,9.286864750023938,2.7976249999923652,9.286864750023938,2.7976249999923652,0.9951976514820701,0.9953462206480759
chat_preview,0.995,JPEG2000,4,4,True,44377.0,2.0334035923753664,44377.0,2.0334035923753664,94.04501050001102,65.61252075003665,94.04501050001102,65.61252075003665,0.9954305188469845,0.9964205806301589
chat_preview,0.995,WebP,4,4,True,65497.5,3.0011684384164226,65497.5,3.0011684384164226,143.35896875006426,3.265729249960714,143.35896875006426,3.265729249960714,0.9963651045187123,0.9966730586604782
