codec,image,size,quality,tile,encode_ms,decode_ms,bytes,bpp,psnr,ms_ssim_proxy,lpips,lpips_status,constraint_status
CAPS,kodak_13,512,20,32,10.7719,6.17646,158629,4.840972900390625,29.727612090300802,0.9906004780514064,,unavailable,unverified_lpips
CAPS,kodak_13,1024,100,32,73.2861,32.1172,2106859,16.074058532714844,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_13,1024,90,32,52.6119,26.6367,1350166,10.300949096679688,40.777389079396755,0.9993595424599759,,unavailable,unverified_lpips
CAPS,kodak_13,1024,82,32,41.9716,23.4685,848604,6.474334716796875,36.927316133298305,0.9983432829984977,,unavailable,unverified_lpips
CAPS,kodak_13,1024,82,64,42.4194,23.5352,794150,6.0588836669921875,36.927316133298305,0.9983432829984977,,unavailable,unverified_lpips
CAPS,kodak_13,1024,70,32,39.1214,22.274,671530,5.1233673095703125,34.64390617692231,0.9969751928876468,,unavailable,unverified_lpips
CAPS,kodak_13,1024,50,32,34.8612,21.5351,514703,3.9268722534179688,31.940561804861773,0.9942317867687176,,unavailable,unverified_lpips
CAPS,kodak_13,1024,35,32,33.439,21.6743,459417,3.5050735473632812,30.50762979081636,0.991861380459124,,unavailable,unverified_lpips
CAPS,kodak_13,1024,20,32,32.4892,20.6447,409997,3.1280288696289062,28.776792186164307,0.9876251149355398,,unavailable,unverified_lpips
CAPS,kodak_14,512,100,32,20.3766,8.85837,591420,18.0487060546875,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_14,512,90,32,15.3278,7.87629,396441,12.098419189453125,42.11326553135852,0.9994896775530236,,unavailable,unverified_lpips
CAPS,kodak_14,512,82,32,12.6003,7.42625,257406,7.85540771484375,38.51654728246367,0.9987287997957255,,unavailable,unverified_lpips
CAPS,kodak_14,512,82,64,12.6664,6.90825,250372,7.6407470703125,38.51654728246367,0.9987287997957255,,unavailable,unverified_lpips
CAPS,kodak_14,512,70,32,12.3815,7.26558,209751,6.401092529296875,36.22826267413572,0.9976527815942775,,unavailable,unverified_lpips
CAPS,kodak_14,512,50,32,10.8991,6.71567,162628,4.9630126953125,33.45381258161736,0.995348992387238,,unavailable,unverified_lpips
CAPS,kodak_14,512,35,32,10.226,6.50958,145400,4.437255859375,31.74148196968843,0.9929800328104904,,unavailable,unverified_lpips
CAPS,kodak_14,512,20,32,10.1188,6.48033,130596,3.9854736328125,29.78099824895095,0.9885154294870633,,unavailable,unverified_lpips
CAPS,kodak_14,1024,100,32,69.1483,32.2254,1844854,14.075119018554688,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_14,1024,90,32,48.6127,25.8229,1158317,8.837257385253906,40.98379229075347,0.9992814586114359,,unavailable,unverified_lpips
CAPS,kodak_14,1024,82,32,38.4982,22.8915,665022,5.0737152099609375,37.461553219121384,0.9982265241781252,,unavailable,unverified_lpips
CAPS,kodak_14,1024,82,64,38.7088,23.242,614747,4.690147399902344,37.461553219121384,0.9982265241781252,,unavailable,unverified_lpips
CAPS,kodak_14,1024,70,32,35.171,20.9669,509653,3.8883438110351562,35.14202616394664,0.9966784450311527,,unavailable,unverified_lpips
CAPS,kodak_14,1024,50,32,31.7109,20.5544,383834,2.9284210205078125,32.45860289087564,0.9936381257806706,,unavailable,unverified_lpips
CAPS,kodak_14,1024,35,32,31.4804,20.6802,341026,2.6018218994140625,30.841277225634496,0.9906092151512161,,unavailable,unverified_lpips
CAPS,kodak_14,1024,20,32,29.4074,19.6444,303111,2.3125534057617188,28.99147131230404,0.9852707098368977,,unavailable,unverified_lpips
CAPS,kodak_15,512,100,32,19.5965,9.262,529386,16.15557861328125,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_15,512,90,32,14.4241,7.5485,345966,10.55804443359375,42.46687217499583,0.9998291221475946,,unavailable,unverified_lpips
CAPS,kodak_15,512,82,32,11.7976,6.7875,202788,6.1885986328125,39.17590478415931,0.9996050714781938,,unavailable,unverified_lpips
CAPS,kodak_15,512,82,64,11.601,6.85333,194623,5.939422607421875,39.17590478415931,0.9996050714781938,,unavailable,unverified_lpips
CAPS,kodak_15,512,70,32,10.5755,6.33625,154174,4.70501708984375,36.74239658303915,0.9992542042751482,,unavailable,unverified_lpips
CAPS,kodak_15,512,50,32,9.12733,6.18067,115692,3.5306396484375,34.008676353133055,0.9985376535927866,,unavailable,unverified_lpips
CAPS,kodak_15,512,35,32,9.15058,6.36875,102545,3.129425048828125,32.539363753844995,0.99792429951988,,unavailable,unverified_lpips
CAPS,kodak_15,512,20,32,8.80729,5.944,91381,2.788726806640625,31.073428393375355,0.9969856081378955,,unavailable,unverified_lpips
CAPS,kodak_15,1024,100,32,64.6847,31.6647,1629434,12.431594848632812,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_15,1024,90,32,44.8475,25.6827,981868,7.491058349609375,41.40178296448599,0.9997572161479886,,unavailable,unverified_lpips
CAPS,kodak_15,1024,82,32,33.5031,21.647,515521,3.9331130981445312,38.366419599523205,0.9994671811043829,,unavailable,unverified_lpips
CAPS,kodak_15,1024,82,64,33.9935,21.932,455227,3.4731063842773438,38.366419599523205,0.9994671811043829,,unavailable,unverified_lpips
CAPS,kodak_15,1024,70,32,31.2659,20.6438,381584,2.9112548828125,35.95372083524897,0.9990042182383922,,unavailable,unverified_lpips
CAPS,kodak_15,1024,50,32,29.9711,19.2128,284487,2.1704635620117188,33.334421750672306,0.9981174337278376,,unavailable,unverified_lpips
CAPS,kodak_15,1024,35,32,27.884,18.9036,256413,1.9562759399414062,31.861932553666822,0.9973283916970507,,unavailable,unverified_lpips
CAPS,kodak_15,1024,20,32,27.9183,19.0747,233438,1.7809906005859375,30.41241536294024,0.9961757980957694,,unavailable,unverified_lpips
CAPS,kodak_16,512,100,32,18.9222,9.22825,486309,14.840972900390625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_16,512,90,32,14.0976,7.33333,321721,9.818145751953125,42.29384365048439,0.999427193735683,,unavailable,unverified_lpips
CAPS,kodak_16,512,82,32,12.6282,9.99,184397,5.627349853515625,39.01391157696467,0.9986812133833333,,unavailable,unverified_lpips
CAPS,kodak_16,512,82,64,10.9562,6.85596,172877,5.275787353515625,39.01391157696467,0.9986812133833333,,unavailable,unverified_lpips
CAPS,kodak_16,512,70,32,10.1497,6.36375,142968,4.363037109375,36.24150819106654,0.9972655056923679,,unavailable,unverified_lpips
CAPS,kodak_16,512,50,32,9.63079,6.10112,108198,3.30194091796875,33.85056060661294,0.9943859145857025,,unavailable,unverified_lpips
CAPS,kodak_16,512,35,32,9.01163,6.15071,97192,2.966064453125,32.7667481770399,0.9929395751943062,,unavailable,unverified_lpips
CAPS,kodak_16,512,20,32,8.73908,6.22817,88359,2.696502685546875,31.06980019918895,0.9901351460070638,,unavailable,unverified_lpips
CAPS,kodak_16,1024,100,32,63.4302,31.2812,1545689,11.792671203613281,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_16,1024,90,32,43.6715,25.8151,937524,7.152740478515625,41.17653072810937,0.9991652677970183,,unavailable,unverified_lpips
CAPS,kodak_16,1024,82,32,38.2061,21.6243,475735,3.6295700073242188,38.146304836404,0.9981903177733632,,unavailable,unverified_lpips
CAPS,kodak_16,1024,82,64,33.8431,21.4599,402244,3.068878173828125,38.146304836404,0.9981903177733632,,unavailable,unverified_lpips
CAPS,kodak_16,1024,70,32,32.217,20.4339,356368,2.7188720703125,35.44841841132471,0.9964823319840659,,unavailable,unverified_lpips
CAPS,kodak_16,1024,50,32,29.3747,20.3104,270620,2.064666748046875,33.01740632043578,0.9926690311761799,,unavailable,unverified_lpips
CAPS,kodak_16,1024,35,32,29.1414,19.5999,247475,1.8880844116210938,32.05743576136359,0.9908662609449697,,unavailable,unverified_lpips
CAPS,kodak_16,1024,20,32,28.2165,18.7875,227457,1.7353591918945312,30.398781129278625,0.98729018670637,,unavailable,unverified_lpips
CAPS,kodak_17,512,100,32,18.7315,9.25867,511138,15.59869384765625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_17,512,90,32,14.395,7.62758,336842,10.27960205078125,42.16201982647466,0.9995162747913771,,unavailable,unverified_lpips
CAPS,kodak_17,512,82,32,11.0979,6.59196,192435,5.872650146484375,38.89579422518092,0.9989075796322414,,unavailable,unverified_lpips
CAPS,kodak_17,512,82,64,11.2299,6.87908,183269,5.592926025390625,38.89579422518092,0.9989075796322414,,unavailable,unverified_lpips
CAPS,kodak_17,512,70,32,10.3322,6.38304,144974,4.42425537109375,36.93246610146369,0.998111390369417,,unavailable,unverified_lpips
CAPS,kodak_17,512,50,32,9.09488,6.01762,105904,3.23193359375,34.51201743128277,0.9965084513307987,,unavailable,unverified_lpips
CAPS,kodak_17,512,35,32,8.79358,5.91212,95832,2.924560546875,33.16126703590707,0.9951245679427072,,unavailable,unverified_lpips
CAPS,kodak_17,512,20,32,8.51971,5.81833,86692,2.6456298828125,31.580883587228104,0.9928414726712431,,unavailable,unverified_lpips
CAPS,kodak_17,1024,100,32,64.3546,31.7947,1615473,12.325080871582031,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_17,1024,90,32,44.2849,25.5185,1007765,7.688636779785156,41.109759489726244,0.9993163130870555,,unavailable,unverified_lpips
CAPS,kodak_17,1024,82,32,34.1635,21.3856,494935,3.7760543823242188,38.11390847178342,0.9985356348938124,,unavailable,unverified_lpips
CAPS,kodak_17,1024,82,64,34.1463,21.269,430282,3.2827911376953125,38.11390847178342,0.9985356348938124,,unavailable,unverified_lpips
CAPS,kodak_17,1024,70,32,31.272,20.9085,364729,2.7826614379882812,36.13293228431458,0.9974772830153819,,unavailable,unverified_lpips
CAPS,kodak_17,1024,50,32,28.8267,20.1025,274474,2.0940704345703125,33.77804034815411,0.9954424663435999,,unavailable,unverified_lpips
CAPS,kodak_17,1024,35,32,28.4661,19.1141,248594,1.8966217041015625,32.45508763594709,0.9937016376772345,,unavailable,unverified_lpips
CAPS,kodak_17,1024,20,32,28.0393,19.5311,227962,1.7392120361328125,30.865025614958938,0.99083672605541,,unavailable,unverified_lpips
CAPS,kodak_18,512,100,32,20.7662,8.82821,605885,18.490142822265625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_18,512,90,32,15.9875,8.21092,408932,12.4796142578125,42.00241849891357,0.9990653909307453,,unavailable,unverified_lpips
CAPS,kodak_18,512,82,32,12.8622,7.03558,266271,8.125946044921875,38.151611299009296,0.9975593502093891,,unavailable,unverified_lpips
CAPS,kodak_18,512,82,64,12.9139,7.21679,262344,8.006103515625,38.151611299009296,0.9975593502093891,,unavailable,unverified_lpips
CAPS,kodak_18,512,70,32,11.8295,6.81654,210244,6.4161376953125,35.863282230760674,0.9955387234404914,,unavailable,unverified_lpips
CAPS,kodak_18,512,50,32,10.4209,6.33946,157446,4.80487060546875,33.27198657295491,0.9915415098885241,,unavailable,unverified_lpips
CAPS,kodak_18,512,35,32,10.4312,6.54625,139604,4.2603759765625,31.92711084759447,0.988132840034947,,unavailable,unverified_lpips
CAPS,kodak_18,512,20,32,9.73696,6.07758,122035,3.724212646484375,30.39363590348816,0.9830363779161652,,unavailable,unverified_lpips
CAPS,kodak_18,1024,100,32,70.5245,31.6919,1919926,14.647872924804688,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_18,1024,90,32,49.8627,27.1057,1228373,9.371742248535156,40.77980974956957,0.9986706912262271,,unavailable,unverified_lpips
CAPS,kodak_18,1024,82,32,39.1057,23.6719,682601,5.207832336425781,37.03839715203592,0.9965768877632883,,unavailable,unverified_lpips
CAPS,kodak_18,1024,82,64,38.9726,22.8315,630861,4.813087463378906,37.03839715203592,0.9965768877632883,,unavailable,unverified_lpips
CAPS,kodak_18,1024,70,32,37.8476,21.872,512861,3.9128189086914062,34.83779164255152,0.9938478555892574,,unavailable,unverified_lpips
CAPS,kodak_18,1024,50,32,32.4047,20.8807,375382,2.8639373779296875,32.352934367453734,0.9887328142125458,,unavailable,unverified_lpips
CAPS,kodak_18,1024,35,32,30.5436,20.4784,333406,2.5436859130859375,31.113314673872697,0.9846300018308765,,unavailable,unverified_lpips
CAPS,kodak_18,1024,20,32,30.3463,19.605,299127,2.2821578979492188,29.578404457697278,0.9781007981025748,,unavailable,unverified_lpips
CAPS,kodak_19,512,100,32,19.9056,8.93342,527501,16.098052978515625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_19,512,90,32,14.6325,7.74904,348116,10.6236572265625,42.0939969129607,0.9994945050658062,,unavailable,unverified_lpips
CAPS,kodak_19,512,82,32,11.8417,7.07196,210515,6.424407958984375,38.64979081306379,0.9988053798549215,,unavailable,unverified_lpips
CAPS,kodak_19,512,82,64,12.015,7.00962,201272,6.142333984375,38.64979081306379,0.9988053798549215,,unavailable,unverified_lpips
CAPS,kodak_19,512,70,32,10.6241,6.43046,159566,4.86956787109375,36.57225749438557,0.9978299333359822,,unavailable,unverified_lpips
CAPS,kodak_19,512,50,32,9.88417,6.98996,116059,3.541839599609375,33.982909245115074,0.9956745138062326,,unavailable,unverified_lpips
CAPS,kodak_19,512,35,32,9.67408,5.96675,102593,3.130889892578125,32.79603402951195,0.9943013643625848,,unavailable,unverified_lpips
CAPS,kodak_19,512,20,32,9.071,5.9165,92203,2.813812255859375,31.143864397710217,0.9918296669284684,,unavailable,unverified_lpips
CAPS,kodak_19,1024,100,32,67.4277,32.546,1704121,13.001411437988281,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_19,1024,90,32,46.6638,26.788,1072557,8.182960510253906,40.93758946759813,0.9992769396831739,,unavailable,unverified_lpips
CAPS,kodak_19,1024,82,32,35.9364,21.9407,552953,4.218696594238281,37.700167592053766,0.9983524563601538,,unavailable,unverified_lpips
CAPS,kodak_19,1024,82,64,35.1562,22.4267,486875,3.7145614624023438,37.700167592053766,0.9983524563601538,,unavailable,unverified_lpips
CAPS,kodak_19,1024,70,32,33.1128,20.9599,412700,3.148651123046875,35.699937814145414,0.997112270982319,,unavailable,unverified_lpips
CAPS,kodak_19,1024,50,32,30.745,20.5933,303381,2.3146133422851562,33.18031889549548,0.9944678801965257,,unavailable,unverified_lpips
CAPS,kodak_19,1024,35,32,29.7637,19.8847,273672,2.08795166015625,32.00407712719822,0.9926568236010754,,unavailable,unverified_lpips
CAPS,kodak_19,1024,20,32,29.2555,22.486,248124,1.893035888671875,30.44582011885105,0.9897363715271826,,unavailable,unverified_lpips
CAPS,kodak_20,512,100,32,18.9285,9.43333,506403,15.454193115234375,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_20,512,90,32,15.0856,8.06808,329168,10.04541015625,43.260454723387554,0.9998890173287602,,unavailable,unverified_lpips
CAPS,kodak_20,512,82,32,11.1476,6.59321,192095,5.862274169921875,40.45086776055549,0.9997677052559739,,unavailable,unverified_lpips
CAPS,kodak_20,512,82,64,10.7927,6.73625,183853,5.610748291015625,40.45086776055549,0.9997677052559739,,unavailable,unverified_lpips
CAPS,kodak_20,512,70,32,10.1199,6.08433,138506,4.22686767578125,37.86214125620475,0.9995531504717197,,unavailable,unverified_lpips
CAPS,kodak_20,512,50,32,9.30779,5.93138,100946,3.08062744140625,35.35767863123134,0.999153836244501,,unavailable,unverified_lpips
CAPS,kodak_20,512,35,32,8.97608,5.99962,90104,2.749755859375,34.036093055861755,0.9988089818434891,,unavailable,unverified_lpips
CAPS,kodak_20,512,20,32,8.65946,5.79125,82435,2.515716552734375,32.30943137881203,0.9981550352504264,,unavailable,unverified_lpips
CAPS,kodak_20,1024,100,32,61.8651,30.7498,1568976,11.9703369140625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_20,1024,90,32,44.9696,26.0344,951443,7.258934020996094,42.16847249052968,0.9998383518703609,,unavailable,unverified_lpips
CAPS,kodak_20,1024,82,32,35.7183,22.8592,487672,3.72064208984375,39.51131678955829,0.9996770345024053,,unavailable,unverified_lpips
CAPS,kodak_20,1024,82,64,35.8686,24.9995,423839,3.2336349487304688,39.51131678955829,0.9996770345024053,,unavailable,unverified_lpips
CAPS,kodak_20,1024,70,32,32.2604,20.8268,351159,2.6791305541992188,37.07185645025679,0.9994022444347518,,unavailable,unverified_lpips
CAPS,kodak_20,1024,50,32,29.3676,20.0999,263065,2.0070266723632812,34.61379793106007,0.9988983116719661,,unavailable,unverified_lpips
CAPS,kodak_20,1024,35,32,28.3665,20.3173,239221,1.8251113891601562,33.43217771626571,0.998509663492798,,unavailable,unverified_lpips
CAPS,kodak_20,1024,20,32,33.3818,22.5585,221144,1.68719482421875,31.658647729136472,0.9976613735214874,,unavailable,unverified_lpips
CAPS,kodak_21,512,100,32,19.85,8.70683,541316,16.5196533203125,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_21,512,90,32,14.8085,7.77229,355457,10.847686767578125,42.200292597052325,0.9994352084655921,,unavailable,unverified_lpips
CAPS,kodak_21,512,82,32,12.118,6.98796,219431,6.696502685546875,38.74062495953766,0.9986811532268705,,unavailable,unverified_lpips
CAPS,kodak_21,512,82,64,11.9808,6.86396,211667,6.459564208984375,38.74062495953766,0.9986811532268705,,unavailable,unverified_lpips
CAPS,kodak_21,512,70,32,10.6721,6.30788,170576,5.20556640625,36.431682457861314,0.9974197440991905,,unavailable,unverified_lpips
CAPS,kodak_21,512,50,32,9.65242,5.915,126167,3.850311279296875,33.92102725453308,0.9948425367822105,,unavailable,unverified_lpips
CAPS,kodak_21,512,35,32,9.47588,5.77621,111380,3.3990478515625,32.493898723639184,0.992938073108194,,unavailable,unverified_lpips
CAPS,kodak_21,512,20,32,9.35862,5.73142,100263,3.059783935546875,31.027270697048564,0.9906808125657018,,unavailable,unverified_lpips
CAPS,kodak_21,1024,100,32,67.8184,31.9495,1730088,13.19952392578125,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_21,1024,90,32,47.1377,26.3555,1066718,8.138412475585938,41.0184596162761,0.999179323234827,,unavailable,unverified_lpips
CAPS,kodak_21,1024,82,32,37.0062,23.077,579144,4.41851806640625,37.85190084548495,0.998231757241196,,unavailable,unverified_lpips
CAPS,kodak_21,1024,82,64,36.9657,22.1787,510402,3.8940582275390625,37.85190084548495,0.998231757241196,,unavailable,unverified_lpips
CAPS,kodak_21,1024,70,32,33.2915,21.116,432158,3.2971038818359375,35.57731884216636,0.9966708094634585,,unavailable,unverified_lpips
CAPS,kodak_21,1024,50,32,31.2467,20.434,323245,2.4661636352539062,33.10752986143012,0.9934531526968376,,unavailable,unverified_lpips
CAPS,kodak_21,1024,35,32,30.3769,19.7557,290125,2.2134780883789062,31.76885660058002,0.9912118755037143,,unavailable,unverified_lpips
CAPS,kodak_21,1024,20,32,30.2715,19.7886,262526,2.0029144287109375,30.280257568477346,0.9881612162977162,,unavailable,unverified_lpips
CAPS,kodak_22,512,100,32,20.4782,9.25162,587685,17.934722900390625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_22,512,90,32,15.5179,7.83708,390558,11.91888427734375,41.99689363592145,0.9994084150943988,,unavailable,unverified_lpips
CAPS,kodak_22,512,82,32,12.5332,6.99142,245166,7.48187255859375,38.23919901550546,0.9985054227998333,,unavailable,unverified_lpips
CAPS,kodak_22,512,82,64,12.4685,7.64183,240681,7.345001220703125,38.23919901550546,0.9985054227998333,,unavailable,unverified_lpips
CAPS,kodak_22,512,70,32,11.182,6.77537,188659,5.757415771484375,35.935067116012036,0.9972333046479742,,unavailable,unverified_lpips
CAPS,kodak_22,512,50,32,10.4042,6.39021,138461,4.225494384765625,33.36152320571718,0.9947719359821825,,unavailable,unverified_lpips
CAPS,kodak_22,512,35,32,9.69892,6.20125,121571,3.710052490234375,31.985868841342548,0.9927090523984432,,unavailable,unverified_lpips
CAPS,kodak_22,512,20,32,9.25217,6.21258,106459,3.248870849609375,30.501391200376396,0.9893183057322691,,unavailable,unverified_lpips
CAPS,kodak_22,1024,100,32,68.772,31.9645,1807816,13.79254150390625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_22,1024,90,32,48.7023,26.3432,1118410,8.532791137695312,40.81458194493331,0.9991292688061746,,unavailable,unverified_lpips
CAPS,kodak_22,1024,82,32,38.6326,26.8615,609126,4.6472625732421875,37.24815384103095,0.9978733270043968,,unavailable,unverified_lpips
CAPS,kodak_22,1024,82,64,37.5792,23.3948,555269,4.236366271972656,37.24815384103095,0.9978733270043968,,unavailable,unverified_lpips
CAPS,kodak_22,1024,70,32,34.3965,21.096,448460,3.421478271484375,35.01341686512431,0.9961628405481358,,unavailable,unverified_lpips
CAPS,kodak_22,1024,50,32,31.2332,20.0938,328687,2.5076828002929688,32.49844276939813,0.9928660810107924,,unavailable,unverified_lpips
CAPS,kodak_22,1024,35,32,30.3072,19.9878,291635,2.2249984741210938,31.208431873886525,0.9902856093521102,,unavailable,unverified_lpips
CAPS,kodak_22,1024,20,32,30.1004,19.6333,262505,2.0027542114257812,29.804776373937493,0.9860939738019111,,unavailable,unverified_lpips
CAPS,kodak_23,512,100,32,18.6356,8.86158,500213,15.265289306640625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_23,512,90,32,13.835,7.78667,315159,9.617889404296875,42.10965839856846,0.9996255282776977,,unavailable,unverified_lpips
CAPS,kodak_23,512,82,32,11.085,6.81521,172462,5.26312255859375,38.978426268509594,0.999180394948382,,unavailable,unverified_lpips
CAPS,kodak_23,512,82,64,10.6979,6.79533,164658,5.02496337890625,38.978426268509594,0.999180394948382,,unavailable,unverified_lpips
CAPS,kodak_23,512,70,32,9.11037,6.17204,125939,3.843353271484375,36.93098660774835,0.998524944436246,,unavailable,unverified_lpips
CAPS,kodak_23,512,50,32,8.3365,6.15167,88398,2.69769287109375,34.65969110120083,0.9971987914969078,,unavailable,unverified_lpips
CAPS,kodak_23,512,35,32,8.13533,5.925,79090,2.41363525390625,33.27253051915169,0.9960397541927872,,unavailable,unverified_lpips
CAPS,kodak_23,512,20,32,8.15663,5.90912,71559,2.183807373046875,31.623259484620302,0.9941453935067137,,unavailable,unverified_lpips
CAPS,kodak_23,1024,100,32,63.2825,31.8658,1527700,11.655426025390625,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_23,1024,90,32,44.0499,25.3985,892038,6.8057098388671875,41.1643681541275,0.9994745872738607,,unavailable,unverified_lpips
CAPS,kodak_23,1024,82,32,33.0395,20.6322,423698,3.2325592041015625,38.330455391069684,0.9989130838447594,,unavailable,unverified_lpips
CAPS,kodak_23,1024,82,64,32.286,21.6176,356309,2.7184219360351562,38.330455391069684,0.9989130838447594,,unavailable,unverified_lpips
CAPS,kodak_23,1024,70,32,30.849,19.9642,296747,2.2639999389648438,36.369221854119644,0.9981300185009659,,unavailable,unverified_lpips
CAPS,kodak_23,1024,50,32,28.0295,19.6032,221238,1.6879119873046875,34.098168029961364,0.9964963067198628,,unavailable,unverified_lpips
CAPS,kodak_23,1024,35,32,28.1914,19.098,202231,1.5429000854492188,32.81169397645347,0.9951678716723154,,unavailable,unverified_lpips
CAPS,kodak_23,1024,20,32,27.2955,18.788,188228,1.436065673828125,31.203800278833388,0.99298101835262,,unavailable,unverified_lpips
CAPS,kodak_24,512,100,32,22.2065,11.0962,589083,17.977386474609375,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_24,512,90,32,18.0435,9.27337,396428,12.0980224609375,42.23180091461444,0.9996051198603227,,unavailable,unverified_lpips
CAPS,kodak_24,512,82,32,15.7562,7.75971,258858,7.89971923828125,38.54341904732932,0.9990048160051535,,unavailable,unverified_lpips
CAPS,kodak_24,512,82,64,16.18,8.02471,253877,7.747711181640625,38.54341904732932,0.9990048160051535,,unavailable,unverified_lpips
CAPS,kodak_24,512,70,32,12.899,9.218,207180,6.3226318359375,36.22674420293058,0.9981518883461268,,unavailable,unverified_lpips
CAPS,kodak_24,512,50,32,11.3942,6.79129,162339,4.954193115234375,33.64747405462805,0.9964404312903552,,unavailable,unverified_lpips
CAPS,kodak_24,512,35,32,11.0132,6.96988,145462,4.43914794921875,32.265706362634674,0.9950871008748203,,unavailable,unverified_lpips
CAPS,kodak_24,512,20,32,10.0563,7.00333,129764,3.9600830078125,30.50345669377542,0.9925229059617121,,unavailable,unverified_lpips
CAPS,kodak_24,1024,100,32,68.9861,32.371,1827451,13.942344665527344,99.0,1.0,,unavailable,unverified_lpips
CAPS,kodak_24,1024,90,32,50.1221,27.0718,1148870,8.765182495117188,41.124610150105326,0.9994331082410869,,unavailable,unverified_lpips
CAPS,kodak_24,1024,82,32,39.5395,23.629,673392,5.1375732421875,37.587030743793,0.9986132494036113,,unavailable,unverified_lpips
CAPS,kodak_24,1024,82,64,49.8545,102.007,623025,4.753303527832031,37.587030743793,0.9986132494036113,,unavailable,unverified_lpips
CAPS,kodak_24,1024,70,32,36.2325,22.5693,522874,3.9892120361328125,35.23889078611714,0.9974178516141303,,unavailable,unverified_lpips
CAPS,kodak_24,1024,50,32,33.9258,20.7073,401284,3.061553955078125,32.776343402549706,0.9952183646018726,,unavailable,unverified_lpips
CAPS,kodak_24,1024,35,32,31.6261,20.8086,359428,2.742218017578125,31.392172926521496,0.993367331675625,,unavailable,unverified_lpips
CAPS,kodak_24,1024,20,32,30.9449,20.7499,323498,2.4680938720703125,29.72283875765592,0.9902155607520052,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,100,32,22.7249,8.85229,645006,19.68402099609375,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,90,32,17.7939,8.4155,446115,13.614349365234375,42.04391397142789,0.999666958685568,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,82,32,14.5833,7.74104,306974,9.36810302734375,38.214065641088716,0.9991511514530612,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,82,64,14.5535,8.09279,301665,9.206085205078125,38.214065641088716,0.9991511514530612,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,70,32,12.8973,6.90804,242992,7.41552734375,36.00132815968215,0.9984851435339062,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,50,32,11.218,6.49958,181166,5.52874755859375,33.47817739078564,0.9972411710429803,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,35,32,10.4706,6.51846,158217,4.828399658203125,32.13607253728972,0.9962195295666006,,unavailable,unverified_lpips
CAPS,div2k_0801x2,512,20,32,10.1577,6.26179,137049,4.182403564453125,30.450999854882976,0.9944310271636936,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,100,32,76.8783,33.0565,2148684,16.393157958984375,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,90,32,59.0147,29.3078,1410094,10.758163452148438,40.80832768229119,0.9995116672731681,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,82,32,45.9016,24.6345,875217,6.677375793457031,37.08138092209996,0.9987766096783276,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,82,64,49.696,25.1129,824254,6.2885589599609375,37.08138092209996,0.9987766096783276,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,70,32,39.5603,23.5012,656551,5.009086608886719,34.843837106839175,0.9978097239298013,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,50,32,35.4494,21.9991,476966,3.6389617919921875,32.374544555559474,0.9960566592856274,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,35,32,33.703,22.2886,414911,3.1655197143554688,31.037863282265366,0.9945891602104822,,unavailable,unverified_lpips
CAPS,div2k_0801x2,1024,20,32,32.4969,20.3798,362469,2.7654190063476562,29.36619527470123,0.9920348398708484,,unavailable,unverified_lpips
CAPS,div2k_0802x2,512,100,32,22.6693,9.15083,704552,21.501220703125,99.0,1.0,,unavailable,unverified_lpips
CAPS,div2k_0802x2,512,90,32,18.196,8.98762,486749,14.854400634765625,41.78790316599305,0.9994001472428048,,unavailable,unverified_lpips
